stockid,ticker,genre,name
2886,SNSR,Children's|Comedy,Global X Internet of Things ETF
2887,SNSS,Drama,"Sunesis Pharmaceuticals, Inc. - Common Stock"
2888,SOCL,Comedy|Romance,Global X Social Media ETF
2889,SODA,Comedy,SodaStream International Ltd. - Ordinary Shares
2890,SOFO,Drama|War,"Sonic Foundry, Inc. - Common Stock"
2891,SOHO,Comedy,Sotherly Hotels Inc. - Common Stock
2892,SOHOB,Action|Drama,Sotherly Hotels Inc. - 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock
2893,SOHOK,Action|Drama,Sotherly Hotels LP - 7.25% Senior Unsecured Notes Due 2021
2894,SOHOO,Drama|Romance,Sotherly Hotels Inc. - 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock
2895,SOHU,Adventure,Sohu.com Limited  - American Depositary Shares
2896,SOLO,Western,Electrameccanica Vehicles Corp. Ltd. - Common Stock
2897,SOLOW,Comedy|War,Electrameccanica Vehicles Corp. Ltd. - Warrants
2898,SONA,Horror|Mystery,"Southern National Bancorp of Virginia, Inc. - Common Stock"
2899,SONC,Adventure|Animation|Children's,Sonic Corp. - Common Stock
2900,SONO,Horror|Sci-Fi,"Sonos, Inc. - Common Stock"
2901,SORL,Horror|Sci-Fi,"SORL Auto Parts, Inc. - Common Stock"
2902,SOXX,Horror|Thriller,iShares PHLX SOX Semiconductor Sector Index Fund
2903,SP,Horror|Thriller,SP Plus Corporation - Common Stock
2904,SPAR,Drama,"Spartan Motors, Inc. - Common Stock"
2905,SPCB,Action|Adventure,"SuperCom, Ltd. - Ordinary Shares"
2906,SPEX,Drama|Romance,Spherix Incorporated - Common Stock
2907,SPHS,Comedy,"Sophiris Bio, Inc. - Common Shares"
2908,SPI,Drama,"SPI Energy Co., Ltd. - Ordinary Shares"
2909,SPKE,Documentary,"Spark Energy, Inc. - Class A Common Stock"
2910,SPKEP,Drama|Romance,"Spark Energy, Inc. - 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock"
2911,SPLK,Drama,Splunk Inc. - Common Stock
2912,SPNE,Action|Crime|Drama,SeaSpine Holdings Corporation - Common Stock
2913,SPNS,Comedy,Sapiens International Corporation N.V. - Common Shares
2914,SPOK,Comedy|Drama,"Spok Holdings, Inc. - Common Stock"
2915,SPPI,Comedy,"Spectrum Pharmaceuticals, Inc. - Common Stock"
2916,SPRO,Action|Adventure|Sci-Fi|Thriller,"Spero Therapeutics, Inc. - Common Stock"
2917,SPRT,Crime|Thriller,"Support.com, Inc. - Common Stock"
2918,SPSC,Comedy,"SPS Commerce, Inc. - Common Stock"
2919,SPTN,Drama|Romance,SpartanNash Company - Common Stock
2920,SPWH,Drama|Romance,"Sportsman's Warehouse Holdings, Inc. - Common Stock"
2921,SPWR,Western,SunPower Corporation - Common Stock
2922,SQBG,Western,"Sequential Brands Group, Inc. - Common Stock"
2923,SQLV,Comedy,Legg Mason Small-Cap Quality Value ETF
2924,SQQQ,Action|Comedy,ProShares UltraPro Short QQQ
2925,SRAX,Drama,"Social Reality, Inc. - Class A Common Stock"
2926,SRCE,Comedy|Drama,1st Source Corporation - Common Stock
2927,SRCL,Drama|Romance,"Stericycle, Inc. - Common Stock"
2928,SRCLP,Drama,"Stericycle, Inc. - Depository Receipt"
2929,SRDX,Drama,"Surmodics, Inc. - Common Stock"
2930,SRET,Documentary,Global X SuperDividend REIT ETF
2931,SREV,Drama,"ServiceSource International, Inc. - Common Stock"
2932,SRNE,Drama,"Sorrento Therapeutics, Inc. - Common Stock"
2933,SRPT,Drama,"Sarepta Therapeutics, Inc. - Common Stock"
2934,SRRA,Musical,"Sierra Oncology, Inc. - Common Stock"
2935,SRRK,Comedy|Romance,Scholar Rock Holding Corporation - Common Stock
2936,SRTS,Comedy,"Sensus Healthcare, Inc. - Common Stock"
2937,SRTSW,Comedy,"Sensus Healthcare, Inc. - Warrant"
2938,SSB,Drama,South State Corporation - Common Stock
2939,SSBI,Drama|Thriller,Summit State Bank - Common Stock
2940,SSC,Film-Noir,"Seven Stars Cloud Group, Inc. - Common Stock"
2941,SSFN,Musical|Romance|War,Stewardship Financial Corp - Common Stock
2942,SSKN,Drama|Romance,"Strata Skin Sciences, Inc. - Common Stock"
2943,SSLJ,Drama|Romance,SSLJ.com Limited - Class A Ordinary Shares
2944,SSNC,Action|War,"SS&C Technologies Holdings, Inc. - Common Stock"
2945,SSNT,Mystery,"SilverSun Technologies, Inc. - Common Stock"
2946,SSP,Comedy|Musical,E.W. Scripps Company (The) - Class A Common Stock
2947,SSRM,Action,SSR Mining Inc. - Common Stock
2948,SSTI,Action,"ShotSpotter, Inc. - Common Stock"
2949,SSYS,Action,"Stratasys, Ltd. - Common Stock"
2950,STAA,Adventure|Drama|Romance,STAAR Surgical Company - Common Stock
2951,STAF,Action|Western,"Staffing 360 Solutions, Inc. - Common Stock"
2952,STAY,Crime|Thriller,"Extended Stay America, Inc. - Paired Shares"
2953,STBA,Children's|Comedy,"S&T Bancorp, Inc. - Common Stock"
2954,STBZ,Drama,State Bank Financial Corporation. - Common Stock
2955,STCN,Drama,"Steel Connect, Inc. - Common Stock"
2956,STFC,Action|Crime|Thriller,State Auto Financial Corporation - Common Stock
2957,STIM,Drama,"Neuronetics, Inc. - Common Stock"
2958,STKL,Drama,"SunOpta, Inc. - Common Stock"
2959,STKS,Drama,"The ONE Group Hospitality, Inc. - Common Stock"
2960,STLD,Drama,"Steel Dynamics, Inc. - Common Stock"
2961,STLR,Comedy|Drama,Stellar Acquisition III Inc. - Common Stock
2962,STLRU,Comedy|Romance,Stellar Acquisition III Inc. - Unit
2963,STLRW,Crime|Drama,Stellar Acquisition III Inc. - Warrants
2964,STML,Drama,"Stemline Therapeutics, Inc. - Common Stock"
2965,STMP,Action,Stamps.com Inc. - Common Stock
2966,STND,Drama,Standard AVB Financial Corp. - Common Stock
2967,STNL,Drama|Thriller,Sentinel Energy Services Inc. - Class A Ordinary Share
2968,STNLU,Adventure|Fantasy|Sci-Fi,Sentinel Energy Services Inc. - Unit
2969,STNLW,Drama|Romance,Sentinel Energy Services Inc. - Warrant
2970,STPP,Adventure|Drama,Barclays PLC - iPath US Treasury Steepener ETN
2971,STRA,Musical,"Strategic Education, Inc. - Common Stock"
2972,STRL,Drama|War,Sterling Construction Company Inc - Common Stock
2973,STRM,Comedy,"Streamline Health Solutions, Inc. - Common Stock"
2974,STRS,Horror|Thriller,Stratus Properties Inc. - Common Stock
2975,STRT,Drama,STRATTEC SECURITY CORPORATION - Common Stock
2976,STX,Drama|Horror,Seagate Technology PLC - Ordinary Shares (Ireland)
2977,STXB,Comedy|Drama,"Spirit of Texas Bancshares, Inc. - Common Stock"
2978,SUMR,Comedy|Romance,"Summer Infant, Inc. - Common Stock"
2979,SUNS,Drama,Solar Senior Capital Ltd. - Common Stock
2980,SUNW,Drama,"Sunworks, Inc. - Common Stock"
2981,SUPN,Documentary,"Supernus Pharmaceuticals, Inc. - Common Stock"
2982,SURF,Horror|Thriller,"Surface Oncology, Inc. - Common Stock"
2983,SUSB,Thriller,iShares ESG 1-5 Year USD Corporate Bond ETF
2984,SUSC,Documentary,iShares ESG USD Corporate Bond ETF
2985,SVA,Action|Crime|Sci-Fi,"Sinovac Biotech, Ltd. - Ordinary Shares (Antigua/Barbudo)"
2986,SVBI,Action|Crime|Sci-Fi,Severn Bancorp Inc - Common Stock
2987,SVRA,Adventure|Animation|Film-Noir,"Savara, Inc. - Common Stock"
2988,SVVC,Drama,"Firsthand Technology Value Fund, Inc. - Common Stock"
2989,SWIN,Action,ALPS/Dorsey Wright Sector Momentum ETF
2990,SWIR,Action,"Sierra Wireless, Inc. - Common Stock"
2991,SWKS,Action,"Skyworks Solutions, Inc. - Common Stock"
2992,SYBT,Horror|Thriller,"Stock Yards Bancorp, Inc. - Common Stock"
2993,SYBX,Action,"Synlogic, Inc. - Common Stock"
2994,SYKE,Drama,"Sykes Enterprises, Incorporated - Common Stock"
2995,SYMC,Horror,Symantec Corporation - Common Stock
2996,SYNA,Drama,Synaptics Incorporated - Common Stock
2997,SYNC,Comedy,"Synacor, Inc. - Common Stock"
2998,SYNH,Romance,"Syneos Health, Inc. - Class A Common Stock"
2999,SYNL,Comedy,Synalloy Corporation - Common Stock
3000,SYNT,Action|Adventure|Animation,"Syntel, Inc. - Common Stock"
3001,SYPR,Drama,"Sypris Solutions, Inc. - Common Stock"
3002,SYRS,Documentary,"Syros Pharmaceuticals, Inc. - common stock"
3003,TA,Comedy|Drama,TravelCenters of America LLC - Common Stock
3004,TACO,Comedy|Romance,"Del Taco Restaurants, Inc. - Common Stock"
3005,TACOW,Thriller,"Del Taco Restaurants, Inc. - Warrants"
3006,TACT,Drama,TransAct Technologies Incorporated - Common Stock
3007,TAIT,Documentary,Taitron Components Incorporated - Class A Common Stock
3008,TANH,Thriller,Tantech Holdings Ltd. - Common Stock
3009,TANNI,Drama,TravelCenters of America LLC - 8.25% Senior Notes due 2028
3010,TANNL,Drama,TravelCenters of America LLC - 8.00% Senior Notes due 2029
3011,TANNZ,Drama,TravelCenters of America LLC - TravelCenters of America LLC 8.00% Senior Notes due 2030
3012,TAOP,Comedy,Taoping Inc. - Ordinary Shares
3013,TAPR,Comedy|Horror,Barclays PLC - Barclays Inverse US Treasury Composite ETN
3014,TAST,Comedy,"Carrols Restaurant Group, Inc. - Common Stock"
3015,TATT,Thriller,TAT Technologies Ltd. - Ordinary Shares
3016,TAYD,Horror,"Taylor Devices, Inc. - Common Stock"
3017,TBBK,Horror,"The Bancorp, Inc. - Common Stock"
3018,TBIO,Horror,"Translate Bio, Inc. - Common Stock"
3019,TBK,Crime|Drama,"Triumph Bancorp, Inc. - Common Stock"
3020,TBNK,Action|Drama,Territorial Bancorp Inc. - Common Stock
3021,TBPH,Horror,"Theravance Biopharma, Inc. - Ordinary Shares"
3022,TBRG,Comedy,"Thunder Bridge Acquisition, Ltd. - Class A Ordinary Shares"
3023,TBRGU,Comedy|Romance,"Thunder Bridge Acquisition, Ltd. - Unit"
3024,TBRGW,Horror|Sci-Fi,"Thunder Bridge Acquisition, Ltd. - Warrant"
3025,TCBI,Western,"Texas Capital Bancshares, Inc. - Common Stock"
3026,TCBIL,Horror,"Texas Capital Bancshares, Inc. - 6.50% Subordinated Notes due 2042"
3027,TCBIP,Horror,"Texas Capital Bancshares, Inc. - Non Cumulative Preferred Perpetual Stock Series A"
3028,TCBIW,Comedy,"Texas Capital Bancshares, Inc. - Warrants 01/16/2019"
3029,TCBK,Action|Drama,TriCo Bancshares - Common Stock
3030,TCCO,Comedy|Drama|Western,Technical Communications Corporation - Common Stock
3031,TCDA,Comedy,"Tricida, Inc. - Common Stock"
3032,TCFC,Sci-Fi,The Community Financial Corporation - Common Stock
3033,TCGP,Comedy|Sci-Fi,The Carlyle Group L.P. - 5.875% Series A Preferred Units
3034,TCMD,Animation|Children's,"Tactile Systems Technology, Inc. - Common Stock"
3035,TCON,Comedy|Drama|War,"TRACON Pharmaceuticals, Inc. - Common Stock"
3036,TCPC,Adventure,BlackRock TCP Capital Corp. - Common Stock
3037,TCRD,Comedy|Drama|Western,"THL Credit, Inc. - Common Stock"
3038,TCX,Drama,Tucows Inc. - Common Stock
3039,TDAC,Comedy,Trident Acquisitions Corp. - Common Stock
3040,TDACU,Comedy,Trident Acquisitions Corp. - Units
3041,TDACW,Comedy,Trident Acquisitions Corp. - Warrant
3042,TDIV,Comedy,First Trust NASDAQ Technology Dividend Index Fund
3043,TEAM,Comedy,Atlassian Corporation Plc - Class A Ordinary Shares
3044,TECD,Mystery|Romance|Thriller,Tech Data Corporation - Common Stock
3045,TECH,Comedy|Drama,Bio-Techne Corp - Common Stock
3046,TEDU,Comedy|Romance,"Tarena International, Inc. - American Depositary Shares"
3047,TELL,Drama,Tellurian Inc. - Common Stock
3048,TENB,Comedy,"Tenable Holdings, Inc. - Common Stock"
3049,TENX,Comedy|War,"Tenax Therapeutics, Inc. - Common Stock"
3050,TERP,Drama,"TerraForm Power, Inc. - Class A Common Stock New"
3051,TESS,Drama,TESSCO Technologies Incorporated - Common Stock
3052,TFSL,Comedy,TFS Financial Corporation - Common Stock
3053,TGA,Drama|War,TransGlobe Energy Corporation - Ordinary Shares
3054,TGEN,Animation|Children's,Tecogen Inc. - Common Stock
3055,TGLS,Thriller,Tecnoglass Inc. - Ordinary Shares
3056,TGTX,Thriller,"TG Therapeutics, Inc. - Common Stock"
3057,THFF,Comedy,First Financial Corporation Indiana - Common Stock
3058,THRM,Horror|Sci-Fi,Gentherm Inc - Common Stock
3059,THST,Drama,"Truett-Hurst, Inc. - Class A Common Stock"
3060,TIBR,Comedy|Drama,Tiberius Acquisition Corporation - Common Stock
3061,TIBRU,Comedy|Musical,Tiberius Acquisition Corporation - Units
3062,TIBRW,Action|Drama|War,Tiberius Acquisition Corporation - Warrant
3063,TILE,Thriller,"Interface, Inc. - Common Stock"
3064,TIPT,Thriller,Tiptree Inc. - Common Stock
3065,TISA,Drama,"Top Image Systems, Ltd. - Ordinary Shares"
3066,TITN,War,Titan Machinery Inc. - Common Stock
3067,TIVO,Comedy|Drama,TiVo Corporation - Common Stock
3068,TKKSU,Drama,TKK Symphony Acquisition Corporation - Unit
3069,TLF,Drama,"Tandy Leather Factory, Inc. - Common Stock"
3070,TLGT,Adventure|Comedy|Sci-Fi,"Teligent, Inc. - Common Stock"
3071,TLND,Drama,Talend S.A. - American Depositary Shares
3072,TLRY,Comedy,"Tilray, Inc. - Class 2 Common Stock"
3073,TLT,Drama|Romance,iShares 20+ Year Treasury Bond ETF
3074,TMCX,Western,Trinity Merger Corp. - Class A Common Stock
3075,TMCXU,Thriller,Trinity Merger Corp. - Unit
3076,TMCXW,Comedy,Trinity Merger Corp. - Warrant
3077,TMDI,Documentary,Titan Medical Inc. - Ordinary Shares
3078,TMSR,Drama,TMSR Holding Company Limited - Common Stock
3079,TMUS,Drama,"T-Mobile US, Inc. - Common Stock"
3080,TNAV,Drama|Sci-Fi,"Telenav, Inc. - Common Stock"
3081,TNDM,Horror|Romance,"Tandem Diabetes Care, Inc. - Common Stock"
3082,TNXP,Action|Thriller,Tonix Pharmaceuticals Holding Corp. - Common Stock
3083,TOCA,Comedy|Drama,Tocagen Inc. - Common Stock
3084,TOPS,Documentary,TOP Ships Inc. - Common Stock
3085,TORC,Horror,"resTORbio, Inc. - Common Stock"
3086,TOTA,Comedy,Tottenham Acquisition I Limited - Ordinary Shares
3087,TOTAR,Comedy,Tottenham Acquisition I Limited - Right
3088,TOTAU,Comedy,Tottenham Acquisition I Limited - Unit
3089,TOTAW,Drama,Tottenham Acquisition I Limited - Warrant
3090,TOUR,Drama,Tuniu Corporation - American Depositary Shares
3091,TOWN,Drama|War,Towne Bank - Common Stock
3092,TPIC,Drama,"TPI Composites, Inc. - Common Stock"
3093,TPIV,Drama|Western,TapImmune Inc. - Common Stock
3094,TPNL,Drama|Romance,"3PEA International, Inc. - Common Stock"
3095,TQQQ,Drama,ProShares UltraPro QQQ
3096,TRCB,Comedy,Two River Bancorp - Common Stock
3097,TRCH,Comedy|Romance,"Torchlight Energy Resources, Inc. - Common Stock"
3098,TREE,Drama,"LendingTree, Inc. - Common Stock"
3099,TRHC,Comedy|Romance,"Tabula Rasa HealthCare, Inc. - Common Stock"
3100,TRIB,Drama,Trinity Biotech plc - American Depositary Shares each representing 4 A Ordinary Shares
3101,TRIL,Thriller,Trillium Therapeutics Inc. - Common Shares
3102,TRIP,Thriller,"TripAdvisor, Inc. - Common Stock"
3103,TRMB,Drama|Romance,Trimble Inc. - Common Stock
3104,TRMD,Action|Adventure|Comedy|Crime,TORM plc - Class A Common Stock
3105,TRMK,Drama,Trustmark Corporation - Common Stock
3106,TRMT,Drama|Romance,Tremont Mortgage Trust - Common Shares of Beneficial Interest
3107,TRNC,Action|Drama,"tronc, Inc. - Common Stock"
3108,TRNS,Comedy|Drama|Romance,"Transcat, Inc. - Common Stock"
3109,TROV,Drama,"TrovaGene, Inc. - Common Stock"
3110,TROW,Drama,"T. Rowe Price Group, Inc. - Common Stock"
3111,TRPX,Drama,Therapix Biosciences Ltd. - American Depositary Shares
3112,TRS,Drama,TriMas Corporation - Common Stock
3113,TRST,Action|Thriller,TrustCo Bank Corp NY - Common Stock
3114,TRUE,Animation|Children's|Comedy,"TrueCar, Inc. - Common Stock"
3115,TRUP,Drama,"Trupanion, Inc. - Common Stock"
3116,TRVG,Drama,trivago N.V. - American Depositary Shares
3117,TRVN,Drama|Romance|War,"Trevena, Inc. - Common Stock"
3118,TSBK,Drama,"Timberland Bancorp, Inc. - Common Stock"
3119,TSC,Horror,"TriState Capital Holdings, Inc. - Common Stock"
3120,TSCAP,Comedy,"TriState Capital Holdings, Inc. - Dep Shs Rep 1/40th Int 6.75% Srs A Non-Cum Pfd"
3121,TSCO,Film-Noir,Tractor Supply Company - Common Stock
3122,TSEM,Drama|Romance|Western,Tower Semiconductor Ltd. - Ordinary Shares
3123,TSG,Comedy,The Stars Group Inc. - Common Stock
3124,TSLA,Comedy|Drama,"Tesla, Inc.  - Common Stock"
3125,TSRI,Drama,"TSR, Inc. - Common Stock"
3126,TSRO,Drama,"TESARO, Inc. - Common Stock"
3127,TST,Drama,"TheStreet, Inc. - Common Stock"
3128,TTD,Drama,"The Trade Desk, Inc. - Class A Common Stock"
3129,TTEC,Comedy|Drama,"TTEC Holdings, Inc. - Common Stock"
3130,TTEK,Comedy,"Tetra Tech, Inc. - Common Stock"
3131,TTGT,Comedy,"TechTarget, Inc. - Common Stock"
3132,TTMI,Comedy,"TTM Technologies, Inc. - Common Stock"
3133,TTNP,Comedy,"Titan Pharmaceuticals, Inc. - Common Stock"
3134,TTOO,Drama|War,"T2 Biosystems, Inc. - Common Stock"
3135,TTPH,Drama,"Tetraphase Pharmaceuticals, Inc. - Common Stock"
3136,TTS,Documentary,"Tile Shop Hldgs, Inc. - Common Stock"
3137,TTWO,Action|War,"Take-Two Interactive Software, Inc. - Common Stock"
3138,TUES,Drama,Tuesday Morning Corp. - Common Stock
3139,TUR,Action|Adventure,iShares MSCI Turkey ETF
3140,TURN,Comedy,180 Degree Capital Corp. - Common Stock
3141,TUSA,Drama,First Trust Total US Market AlphaDEX ETF
3142,TUSK,Documentary|Musical,"Mammoth Energy Services, Inc. - Common Stock"
3143,TVIX,Drama|War,Credit Suisse AG - VelocityShares Daily 2x VIX Short Term ETN
3144,TVTY,Comedy|Romance,"Tivity Health, Inc. - Common Stock"
3145,TWIN,Drama,"Twin Disc, Incorporated - Common Stock"
3146,TWLV,Comedy,Twelve Seas Investment Company - Ordinary Shares
3147,TWLVR,Drama|Thriller,Twelve Seas Investment Company - Rights
3148,TWLVU,Drama,Twelve Seas Investment Company - Units
3149,TWLVW,Mystery,Twelve Seas Investment Company - Warrant
3150,TWMC,Drama,Trans World Entertainment Corp. - Common Stock
3151,TWNK,Crime|Drama|Mystery,"Hostess Brands, Inc. - Class A Common Stock"
3152,TWNKW,Drama,"Hostess Brands, Inc. - Warrants"
3153,TWOU,Action|Adventure|Fantasy,"2U, Inc. - Common Stock"
3154,TXMD,Drama|War,"TherapeuticsMD, Inc. - Common Stock"
3155,TXN,Drama|Romance,Texas Instruments Incorporated - Common Stock
3156,TXRH,Comedy|Drama|Sci-Fi,"Texas Roadhouse, Inc. - Common Stock"
3157,TYHT,Children's|Comedy,"Shineco, Inc. - Common Stock"
3158,TYME,Drama,"Tyme Technologies, Inc. - Common Stock"
3159,TYPE,Animation|Children's|Musical,Monotype Imaging Holdings Inc. - Common Stock
3160,TZACU,Drama,Tenzing Acquisition Corp. - Units
3161,TZOO,Drama,Travelzoo - Common Stock
3162,UAE,Comedy|Drama,iShares MSCI UAE ETF
3163,UBCP,Drama,"United Bancorp, Inc. - Common Stock"
3164,UBFO,Drama,United Security Bancshares - Common Stock
3165,UBIO,Action|Drama,Proshares UltraPro Nasdaq Biotechnology
3166,UBNK,Adventure,"United Financial Bancorp, Inc.  - Common Stock"
3167,UBNT,Drama,"Ubiquiti Networks, Inc. - Common Stock"
3168,UBOH,Adventure|Drama,"United Bancshares, Inc. - Common Stock"
3169,UBSH,Drama,Union Bankshares Corporation - Common Stock
3170,UBSI,Western,"United Bankshares, Inc. - Common Stock"
3171,UBX,Drama,"Unity Biotechnology, Inc. - Common Stock"
3172,UCBA,Adventure,United Community Bancorp - Common Stock
3173,UCBI,Drama,"United Community Banks, Inc. - Common Stock"
3174,UCFC,Comedy|Drama,United Community Financial Corp. - Common Stock
3175,UCTT,Adventure|Comedy|Sci-Fi,"Ultra Clean Holdings, Inc. - Common Stock"
3176,UDBI,Drama|Mystery|Thriller,Legg Mason US Diversified Core ETF
3177,UEIC,Comedy,Universal Electronics Inc. - Common Stock
3178,UEPS,Drama,"Net 1 UEPS Technologies, Inc. - Common Stock"
3179,UFCS,Drama,"United Fire Group, Inc - Common Stock"
3180,UFPI,Comedy|Drama,"Universal Forest Products, Inc. - Common Stock"
3181,UFPT,Drama,"UFP Technologies, Inc. - Common Stock"
3182,UG,Documentary,"United-Guardian, Inc. - Common Stock"
3183,UGLD,Drama,Credit Suisse AG - VelocityShares 3x Long Gold ETN
3184,UHAL,Action|Comedy|Crime|Drama,Amerco - Common Stock
3185,UIHC,Drama,United Insurance Holdings Corp. - Common Stock
3186,ULBI,Drama,Ultralife Corporation - Common Stock
3187,ULH,Drama,"Universal Logistics Holdings, Inc. - Common Stock"
3188,ULTA,Documentary,"Ulta Beauty, Inc. - Common Stock"
3189,ULTI,Comedy,"The Ultimate Software Group, Inc. - Common Stock"
3190,UMBF,Adventure|Sci-Fi,UMB Financial Corporation - Common Stock
3191,UMPQ,Drama,Umpqua Holdings Corporation - Common Stock
3192,UMRX,Drama,Unum Therapeutics Inc. - Common Stock
3193,UNAM,Documentary,Unico American Corporation - Common Stock
3194,UNB,Drama,"Union Bankshares, Inc. - Common Stock"
3195,UNFI,Drama,"United Natural Foods, Inc. - Common Stock"
3196,UNIT,Drama|War,Uniti Group Inc. - Common Stock
3197,UNTY,Action,"Unity Bancorp, Inc. - Common Stock"
3198,UONE,Drama,"Urban One, Inc.  - Class A Common Stock"
3199,UONEK,Comedy|Musical|Romance,"Urban One, Inc.  - Class D Common Stock"
3200,UPL,Comedy|Drama,Ultra Petroleum Corp. - Common Stock
3201,UPLD,Drama,"Upland Software, Inc. - Common Stock"
3202,URBN,Drama,"Urban Outfitters, Inc. - Common Stock"
3203,URGN,Thriller,UroGen Pharma Ltd. - Ordinary Shares
3204,USAK,Thriller,"USA Truck, Inc. - Common Stock"
3205,USAP,Horror,"Universal Stainless & Alloy Products, Inc. - Common Stock"
3206,USAT,Romance,"USA Technologies, Inc. - Common Stock"
3207,USATP,Adventure,"USA Technologies, Inc. - Preferred Stock"
3208,USAU,Action|Comedy,U.S. Gold Corp. - Common Stock
3209,USCR,Drama,"U S Concrete, Inc. - Common Stock"
3210,USEG,Comedy,U.S. Energy Corp. - Common Stock
3211,USIG,Drama,iShares Broad USD Investment Grade Corporate Bond ETF
3212,USLB,Drama,Invesco Russell 1000 Low Beta Equal Weight ETF
3213,USLM,Animation|Children's,"United States Lime & Minerals, Inc. - Common Stock"
3214,USLV,Drama,Credit Suisse AG - VelocityShares 3x Long Silver ETN
3215,USMC,Drama,Principal U.S. Mega-Cap Multi-Factor Index ETF
3216,USOI,Horror,Credit Suisse AG - Credit Suisse X-Links Crude Oil Shares Covered Call ETN
3217,UTHR,Drama,United Therapeutics Corporation - Common Stock
3218,UTMD,Drama,"Utah Medical Products, Inc. - Common Stock"
3219,UTSI,Thriller,UTStarcom Holdings Corp - Ordinary Shares
3220,UVSP,Drama,Univest Corporation of Pennsylvania - Common Stock
3221,UXIN,Drama,Uxin Limited - ADS
3222,VALU,Drama,"Value Line, Inc. - Common Stock"
3223,VALX,Drama,Validea Market Legends ETF
3224,VBFC,Drama,Village Bank and Trust Financial Corp. - Common Stock
3225,VBIV,Comedy|Romance,"VBI Vaccines, Inc. - Ordinary Shares"
3226,VBLT,Documentary,Vascular Biogenics Ltd. - Ordinary Shares
3227,VBTX,Comedy|Drama|Thriller,"Veritex Holdings, Inc. - Common Stock"
3228,VC,Comedy,Visteon Corporation - Common Stock
3229,VCEL,Crime|Drama,Vericel Corporation - Common Stock
3230,VCIT,Thriller,Vanguard Intermediate-Term Corporate Bond ETF
3231,VCLT,Comedy,Vanguard Long-Term Corporate Bond ETF
3232,VCNX,Comedy,"Vaccinex, Inc. - Common Stock"
3233,VCSH,Comedy,Vanguard Short-Term Corporate Bond ETF
3234,VCTR,Comedy,"Victory Capital Holdings, Inc. - Common Stock"
3235,VCYT,Comedy,"Veracyte, Inc. - Common Stock"
3236,VEAC,Western,Vantage Energy Acquisition Corp. - Class A Common Stock
3237,VEACU,Documentary,Vantage Energy Acquisition Corp. - Unit
3238,VEACW,Thriller,Vantage Energy Acquisition Corp. - Warrant
3239,VECO,Comedy,Veeco Instruments Inc. - Common Stock
3240,VEON,Comedy,VEON Ltd. - American Depositary Shares
3241,VERI,Comedy,"Veritone, Inc. - Common Stock"
3242,VERU,Comedy,Veru Inc. - Common Stock
3243,VETS,Comedy,Pacer Military Times Best Employers ETF
3244,VGIT,Comedy|Romance,Vanguard Intermediate-Term Treasury ETF
3245,VGLT,Drama,Vanguard Long-Treasury ETF
3246,VGSH,Drama,Vanguard Short-Term Treasury ETF
3247,VIA,Comedy|Crime,Viacom Inc. - Class A Common Stock
3248,VIAB,Comedy,Viacom Inc. - Class B Common Stock
3249,VIAV,Thriller,Viavi Solutions Inc. - Common Stock
3250,VICL,Drama,Vical Incorporated - Common Stock
3251,VICR,Drama|Mystery,Vicor Corporation - Common Stock
3252,VIGI,Drama,Vanguard International Dividend Appreciation ETF
3253,VIIX,Comedy,Credit Suisse AG - VelocityShares VIX Short Term ETN
3254,VIRC,Comedy,Virco Manufacturing Corporation - Common Stock
3255,VIRT,Comedy|Drama,"Virtu Financial, Inc. - Class A Common Stock"
3256,VIVE,Action|Thriller,"Viveve Medical, Inc. - Common Stock"
3257,VIVO,Action|Drama|Romance|Thriller,Meridian Bioscience Inc. - Common Stock
3258,VKTX,Comedy,"Viking Therapeutics, Inc. - Common Stock"
3259,VKTXW,Drama|Romance,"Viking Therapeutics, Inc. - Warrants"
3260,VLGEA,Drama,"Village Super Market, Inc. - Class A Common Stock"
3261,VLRX,Comedy|Drama|Romance,"Valeritas Holdings, Inc. - Common Stock"
3262,VMBS,Drama|Mystery,Vanguard Mortgage-Backed Securities ETF
3263,VNDA,Comedy,Vanda Pharmaceuticals Inc. - Common Stock
3264,VNET,Comedy|Horror,"21Vianet Group, Inc. - American Depositary Shares"
3265,VNOM,Action|Crime,Viper Energy Partners LP - Common Unit
3266,VNQI,Action|Comedy|Crime|Drama,Vanguard Global ex-U.S. Real Estate ETF
3267,VOD,Action|Thriller,Vodafone Group Plc - American Depositary Shares each representing ten Ordinary Shares
3268,VONE,Action|Comedy,Vanguard Russell 1000 ETF
3269,VONG,Adventure|Romance|Sci-Fi,Vanguard Russell 1000 Growth ETF
3270,VONV,Drama,Vanguard Russell 1000 Value ETF
3271,VOXX,Drama,VOXX International Corporation - Class A Common Stock
3272,VRA,Crime|Drama,"Vera Bradley, Inc. - Common Stock"
3273,VRAY,Horror|Mystery|Thriller,"ViewRay, Inc. - Common Stock"
3274,VRCA,Action,Verrica Pharmaceuticals Inc. - Common Stock
3275,VREX,Action|Comedy,Varex Imaging Corporation - Common Stock
3276,VRIG,Comedy,Invesco Variable Rate Investment Grade ETF
3277,VRML,Drama,"Vermillion, Inc. - Common Stock"
3278,VRNA,Documentary,Verona Pharma plc - American Depositary Share
3279,VRNS,Action|Adventure,"Varonis Systems, Inc. - Common Stock"
